country_id,date,value,country_id_hash
140,1989-01-01,9.9,1367353
751,1989-01-01,,91851388
41,1989-01-01,-42.2,34187516
646,1989-01-01,6.0,14679614
360,1989-01-01,,97957390
822,1989-01-01,7.2,36520093
218,1989-01-01,,59043983
235,1989-01-01,9.8,4448030
723,1989-01-01,,41888806
742,1989-01-01,4.1,8164667
715,1989-01-01,1.3,14715080
186,1989-01-01,9.1,18355348
892,1989-01-01,9.3,67199473
125,1989-01-01,10.7,15398877
338,1989-01-01,7.1,40243223
841,1989-01-01,,20377248
529,1989-01-01,,28812437
526,1989-01-01,4.5,99931138
92,1989-01-01,3.6,77356048
909,1989-01-01,,72783508
18,1989-01-01,,56085795
871,1989-01-01,4.2,81170260
273,1989-01-01,,38766189
515,1989-01-01,2.4,97595539
859,1989-01-01,6.5,4930958
359,1989-01-01,,78845516
135,1989-01-01,,71792468
101,1989-01-01,,33791314
768,1989-01-01,4.3,86898080
790,1989-01-01,4.5,80827534
774,1989-01-01,0.4,6470595
211,1989-01-01,-1.7,75229044
859,1989-01-01,1.0,4930958
555,1989-01-01,,20929225
680,1989-01-01,,29582630
16,1989-01-01,1.0,41938095
427,1989-01-01,3.0,15671395
282,1989-01-01,4.8,93837253
356,1989-01-01,,71761777
900,1989-01-01,1.6,23044717
205,1989-01-01,-1.4,18531689
644,1989-01-01,5.8,63043804
61,1989-01-01,-13.4,20435857
256,1989-01-01,6.2,94018219
616,1989-01-01,3.8,33991446
775,1989-01-01,6.6,79084240
913,1989-01-01,4.9,28657411
587,1989-01-01,5.3,71578930
465,1989-01-01,-5.8,69147221
982,1989-01-01,,97967226
883,1989-01-01,-5.7,66719615
948,1989-01-01,6.0,34145243
351,1989-01-01,9.0,32914211
43,1989-01-01,3.3,71836555
524,1989-01-01,5.8,71286120
298,1989-01-01,,48636552
257,1989-01-01,-0.5,12951241
24,1989-01-01,4.0,64218719
738,1989-01-01,,18311676
763,1989-01-01,10.3,93382838
340,1989-01-01,5.0,72545627
39,1989-01-01,10.2,54218556
334,1989-01-01,,45114489
135,1989-01-01,,71792468
558,1989-01-01,4.3,70078248
983,1989-01-01,,60689257
467,1989-01-01,2.4,53021696
71,1989-01-01,,90101268
839,1989-01-01,5.0,71448315
492,1989-01-01,2.3,81801560
162,1989-01-01,1.4,54790051
340,1989-01-01,2.3,72545627
43,1989-01-01,2.7,71836555
389,1989-01-01,4.4,33478187
643,1989-01-01,-6.1,79648704
568,1989-01-01,3.1,64731112
720,1989-01-01,8.7,9348887
372,1989-01-01,,63171500
269,1989-01-01,3.8,61338997
663,1989-01-01,12.2,59404558
956,1989-01-01,,2608017
203,1989-01-01,4.1,17739986
607,1989-01-01,1.1,76135334
98,1989-01-01,-0.8,46305738
850,1989-01-01,2.6,3985206
531,1989-01-01,,15428775
765,1989-01-01,,57282382
939,1989-01-01,0.3,30576306
170,1989-01-01,6.4,10315112
809,1989-01-01,,49251654
313,1989-01-01,15.7,58384674
721,1989-01-01,2.2,3080831
476,1989-01-01,3.7,59885057
879,1989-01-01,1.1,78755218
758,1989-01-01,,64100421
655,1989-01-01,1.5,7577402
372,1989-01-01,-13.9,63171500
39,1989-01-01,7.8,54218556
916,1989-01-01,,95082108
698,1989-01-01,,54064197
902,1989-01-01,-3.7,39900920
515,1989-01-01,,97595539
507,1990-01-01,,88466734
101,1990-01-01,-10.0,33791314
581,1990-01-01,0.8,69873062
283,1990-01-01,,5892424
383,1990-01-01,-3.5,84145927
492,1990-01-01,3.0,81801560
214,1990-01-01,-1.3,25426021
944,1990-01-01,,80560406
686,1990-01-01,4.0,90452541
145,1990-01-01,1.5,20560328
907,1990-01-01,4.3,8220049
736,1990-01-01,,76220858
201,1990-01-01,1.1,70083219
768,1990-01-01,3.5,86898080
286,1990-01-01,5.9,85511984
377,1990-01-01,-3.3,76898047
4,1990-01-01,-2.3,6361900
587,1990-01-01,3.1,71578930
360,1990-01-01,11.2,97957390
473,1990-01-01,9.0,88595042
259,1990-01-01,9.1,4053751
694,1990-01-01,4.6,87749401
263,1990-01-01,,64879567
713,1990-01-01,8.8,96081803
108,1990-01-01,-4.2,84398603
5,1990-01-01,1.1,70900693
574,1990-01-01,-9.1,80278245
467,1990-01-01,-0.6,53021696
312,1990-01-01,3.5,57643641
549,1990-01-01,0.7,72282422
366,1990-01-01,1.1,59805280
239,1990-01-01,-6.2,52830773
443,1990-01-01,0.2,23013392
560,1990-01-01,1.4,82422592
689,1990-01-01,3.2,47875248
367,1990-01-01,3.7,18938828
441,1990-01-01,3.9,9991475
181,1990-01-01,4.3,41161672
640,1990-01-01,7.4,45387969
135,1990-01-01,-6.6,71792468
366,1990-01-01,1.0,59805280
169,1990-01-01,3.6,74759091
815,1990-01-01,,15024232
966,1990-01-01,7.4,79476360
172,1990-01-01,,9318686
79,1990-01-01,-1.1,10652375
604,1990-01-01,1.5,37854619
175,1990-01-01,,83684836
683,1990-01-01,5.4,33288671
848,1990-01-01,-5.5,93586470
852,1990-01-01,3.0,8966224
646,1990-01-01,2.3,14679614
531,1990-01-01,4.8,15428775
217,1990-01-01,2.5,15068116
641,1990-01-01,,71050252
426,1990-01-01,,65445761
625,1990-01-01,9.9,5544914
19,1990-01-01,2.6,6574532
208,1990-01-01,5.8,6092745
68,1990-01-01,0.2,86772443
52,1990-01-01,2.9,76244680
157,1990-01-01,5.1,79102343
469,1990-01-01,5.7,79010487
183,1990-01-01,,17611223
708,1990-01-01,5.7,67210726
858,1990-01-01,3.6,16247707
195,1990-01-01,0.0,87250446
145,1990-01-01,4.2,20560328
294,1990-01-01,3.1,93049851
932,1990-01-01,4.3,70052031
72,1990-01-01,4.6,65527069
517,1990-01-01,-3.0,46046806
500,1990-01-01,-0.4,25876123
84,1990-01-01,2.8,43139873
767,1990-01-01,3.8,8880454
837,1990-01-01,-3.5,86054092
997,1990-01-01,1.2,96103666
346,1990-01-01,5.5,19145025
312,1990-01-01,9.0,57643641
472,1990-01-01,13.6,37521730
902,1990-01-01,,39900920
824,1990-01-01,7.7,88902669
665,1990-01-01,6.6,1481878
91,1990-01-01,2.0,96746132
831,1990-01-01,4.9,73592048
894,1990-01-01,4.9,59501566
480,1990-01-01,-1.6,25678534
485,1990-01-01,,67900430
567,1990-01-01,4.1,13424445
484,1990-01-01,-1.3,8909947
24,1990-01-01,9.9,64218719
499,1990-01-01,,91126019
392,1990-01-01,-26.2,4832143
743,1990-01-01,,62804304
140,1990-01-01,6.7,1367353
751,1990-01-01,,91851388
41,1990-01-01,-13.4,34187516
646,1990-01-01,6.4,14679614
360,1990-01-01,,97957390
822,1990-01-01,3.7,36520093
218,1990-01-01,,59043983
235,1990-01-01,5.3,4448030
723,1990-01-01,,41888806
742,1990-01-01,3.1,8164667
715,1990-01-01,5.7,14715080
186,1990-01-01,9.0,18355348
892,1990-01-01,-4.0,67199473
125,1990-01-01,9.3,15398877
338,1990-01-01,4.7,40243223
841,1990-01-01,,20377248
529,1990-01-01,,28812437
526,1990-01-01,7.2,99931138
92,1990-01-01,5.3,77356048
909,1990-01-01,,72783508
18,1990-01-01,,56085795
871,1990-01-01,-2.5,81170260
273,1990-01-01,,38766189
515,1990-01-01,4.0,97595539
859,1990-01-01,1.0,4930958
359,1990-01-01,,78845516
135,1990-01-01,,71792468
101,1990-01-01,,33791314
768,1990-01-01,4.6,86898080
790,1990-01-01,4.2,80827534
774,1990-01-01,0.0,6470595
211,1990-01-01,-0.1,75229044
859,1990-01-01,-1.3,4930958
555,1990-01-01,,20929225
680,1990-01-01,,29582630
16,1990-01-01,1.9,41938095
427,1990-01-01,8.4,15671395
282,1990-01-01,4.6,93837253
356,1990-01-01,,71761777
900,1990-01-01,8.1,23044717
205,1990-01-01,-3.1,18531689
644,1990-01-01,4.1,63043804
61,1990-01-01,-5.1,20435857
256,1990-01-01,3.0,94018219
616,1990-01-01,-7.2,33991446
775,1990-01-01,7.9,79084240
913,1990-01-01,3.8,28657411
587,1990-01-01,-14.6,71578930
465,1990-01-01,-5.6,69147221
982,1990-01-01,,97967226
883,1990-01-01,0.4,66719615
948,1990-01-01,5.5,34145243
351,1990-01-01,9.9,32914211
43,1990-01-01,4.8,71836555
524,1990-01-01,-6.4,71286120
298,1990-01-01,,48636552
257,1990-01-01,15.2,12951241
24,1990-01-01,-0.7,64218719
738,1990-01-01,,18311676
763,1990-01-01,7.5,93382838
340,1990-01-01,1.6,72545627
39,1990-01-01,9.8,54218556
334,1990-01-01,,45114489
135,1990-01-01,,71792468
558,1990-01-01,2.2,70078248
983,1990-01-01,,60689257
467,1990-01-01,-0.3,53021696
71,1990-01-01,,90101268
839,1990-01-01,3.8,71448315
492,1990-01-01,6.2,81801560
162,1990-01-01,0.8,54790051
340,1990-01-01,-1.5,72545627
43,1990-01-01,0.8,71836555
389,1990-01-01,3.7,33478187
643,1990-01-01,10.4,79648704
568,1990-01-01,-2.2,64731112
720,1990-01-01,5.5,9348887
372,1990-01-01,,63171500
269,1990-01-01,7.0,61338997
663,1990-01-01,11.6,59404558
956,1990-01-01,,2608017
203,1990-01-01,5.9,17739986
607,1990-01-01,4.7,76135334
98,1990-01-01,1.5,46305738
850,1990-01-01,7.1,3985206
531,1990-01-01,,15428775
765,1990-01-01,,57282382
939,1990-01-01,9.3,30576306
170,1990-01-01,6.5,10315112
809,1990-01-01,,49251654
313,1990-01-01,23.6,58384674
721,1990-01-01,0.6,3080831
476,1990-01-01,1.9,59885057
879,1990-01-01,0.3,78755218
758,1990-01-01,,64100421
655,1990-01-01,11.7,7577402
372,1990-01-01,6.5,63171500
39,1990-01-01,5.0,54218556
916,1990-01-01,,95082108
698,1990-01-01,,54064197
902,1990-01-01,-0.6,39900920
515,1990-01-01,,97595539
507,1991-01-01,,88466734
101,1991-01-01,-28.0,33791314
581,1991-01-01,-1.2,69873062
283,1991-01-01,,5892424
383,1991-01-01,12.1,84145927
492,1991-01-01,2.2,81801560
214,1991-01-01,10.5,25426021
944,1991-01-01,,80560406
686,1991-01-01,8.0,90452541
145,1991-01-01,-1.0,20560328
907,1991-01-01,3.4,8220049
736,1991-01-01,,76220858
201,1991-01-01,-4.2,70083219
768,1991-01-01,2.3,86898080
286,1991-01-01,3.3,85511984
377,1991-01-01,-3.9,76898047
4,1991-01-01,-1.2,6361900
587,1991-01-01,1.8,71578930
360,1991-01-01,11.5,97957390
473,1991-01-01,4.2,88595042
259,1991-01-01,4.9,4053751
694,1991-01-01,5.3,87749401
263,1991-01-01,,64879567
713,1991-01-01,6.2,96081803
108,1991-01-01,1.0,84398603
5,1991-01-01,3.1,70900693
574,1991-01-01,-10.8,80278245
467,1991-01-01,9.1,53021696
312,1991-01-01,5.8,57643641
549,1991-01-01,1.4,72282422
366,1991-01-01,7.6,59805280
239,1991-01-01,-3.8,52830773
443,1991-01-01,-2.1,23013392
560,1991-01-01,-0.8,82422592
689,1991-01-01,10.4,47875248
367,1991-01-01,7.8,18938828
441,1991-01-01,9.0,9991475
181,1991-01-01,2.4,41161672
640,1991-01-01,-6.2,45387969
135,1991-01-01,-8.4,71792468
366,1991-01-01,3.4,59805280
169,1991-01-01,2.3,74759091
815,1991-01-01,,15024232
966,1991-01-01,0.7,79476360
172,1991-01-01,,9318686
79,1991-01-01,0.0,10652375
604,1991-01-01,1.4,37854619
175,1991-01-01,-4.5,83684836
683,1991-01-01,1.3,33288671
848,1991-01-01,0.9,93586470
852,1991-01-01,5.1,8966224
646,1991-01-01,2.1,14679614
531,1991-01-01,1.5,15428775
217,1991-01-01,-1.2,15068116
641,1991-01-01,,71050252
426,1991-01-01,,65445761
625,1991-01-01,1.8,5544914
19,1991-01-01,-7.2,6574532
208,1991-01-01,-2.7,6092745
68,1991-01-01,-5.9,86772443
52,1991-01-01,1.1,76244680
157,1991-01-01,6.1,79102343
469,1991-01-01,2.2,79010487
183,1991-01-01,-21.1,17611223
708,1991-01-01,5.0,67210726
858,1991-01-01,4.8,16247707
195,1991-01-01,3.1,87250446
145,1991-01-01,1.4,20560328
294,1991-01-01,3.0,93049851
932,1991-01-01,2.5,70052031
72,1991-01-01,7.3,65527069
517,1991-01-01,6.0,46046806
500,1991-01-01,1.3,25876123
84,1991-01-01,-3.3,43139873
767,1991-01-01,5.7,8880454
837,1991-01-01,-11.9,86054092
997,1991-01-01,-0.2,96103666
346,1991-01-01,1.1,19145025
312,1991-01-01,8.9,57643641
472,1991-01-01,12.7,37521730
902,1991-01-01,,39900920
824,1991-01-01,1.6,88902669
665,1991-01-01,4.6,1481878
91,1991-01-01,1.4,96746132
831,1991-01-01,0.8,73592048
894,1991-01-01,3.4,59501566
480,1991-01-01,-5.7,25678534
485,1991-01-01,,67900430
567,1991-01-01,1.3,13424445
484,1991-01-01,0.1,8909947
24,1991-01-01,10.8,64218719
499,1991-01-01,,91126019
392,1991-01-01,-41.0,4832143
743,1991-01-01,,62804304
140,1991-01-01,4.0,1367353
751,1991-01-01,,91851388
41,1991-01-01,38.2,34187516
646,1991-01-01,7.5,14679614
360,1991-01-01,,97957390
822,1991-01-01,18.3,36520093
218,1991-01-01,,59043983
235,1991-01-01,8.6,4448030
723,1991-01-01,,41888806
742,1991-01-01,-6.3,8164667
715,1991-01-01,8.7,14715080
186,1991-01-01,9.5,18355348
892,1991-01-01,6.9,67199473
125,1991-01-01,7.7,15398877
338,1991-01-01,5.9,40243223
841,1991-01-01,,20377248
529,1991-01-01,0.0,28812437
526,1991-01-01,4.4,99931138
92,1991-01-01,4.0,77356048
909,1991-01-01,,72783508
18,1991-01-01,-17.5,56085795
871,1991-01-01,-9.2,81170260
273,1991-01-01,,38766189
515,1991-01-01,7.5,97595539
859,1991-01-01,6.6,4930958
359,1991-01-01,,78845516
135,1991-01-01,5.3,71792468
101,1991-01-01,,33791314
768,1991-01-01,6.4,86898080
790,1991-01-01,2.5,80827534
774,1991-01-01,-1.3,6470595
211,1991-01-01,-0.2,75229044
859,1991-01-01,-0.4,4930958
555,1991-01-01,-0.6,20929225
680,1991-01-01,,29582630
16,1991-01-01,3.1,41938095
427,1991-01-01,6.0,15671395
282,1991-01-01,5.1,93837253
356,1991-01-01,,71761777
900,1991-01-01,9.4,23044717
205,1991-01-01,9.6,18531689
644,1991-01-01,3.5,63043804
61,1991-01-01,2.2,20435857
256,1991-01-01,-0.4,94018219
616,1991-01-01,-7.0,33991446
775,1991-01-01,3.4,79084240
913,1991-01-01,2.3,28657411
587,1991-01-01,-1.5,71578930
465,1991-01-01,-12.9,69147221
982,1991-01-01,-5.0,97967226
883,1991-01-01,-4.3,66719615
948,1991-01-01,2.3,34145243
351,1991-01-01,0.4,32914211
43,1991-01-01,2.2,71836555
524,1991-01-01,-2.4,71286120
298,1991-01-01,,48636552
257,1991-01-01,15.0,12951241
24,1991-01-01,2.6,64218719
738,1991-01-01,,18311676
763,1991-01-01,2.8,93382838
340,1991-01-01,-8.0,72545627
39,1991-01-01,6.7,54218556
334,1991-01-01,,45114489
135,1991-01-01,,71792468
558,1991-01-01,6.0,70078248
983,1991-01-01,,60689257
467,1991-01-01,-1.0,53021696
71,1991-01-01,,90101268
839,1991-01-01,2.5,71448315
492,1991-01-01,10.8,81801560
162,1991-01-01,7.0,54790051
340,1991-01-01,-13.8,72545627
43,1991-01-01,-1.1,71836555
389,1991-01-01,-0.9,33478187
643,1991-01-01,10.7,79648704
568,1991-01-01,1.2,64731112
720,1991-01-01,8.4,9348887
372,1991-01-01,,63171500
269,1991-01-01,2.1,61338997
663,1991-01-01,8.4,59404558
956,1991-01-01,,2608017
203,1991-01-01,-0.6,17739986
607,1991-01-01,5.9,76135334
98,1991-01-01,3.1,46305738
850,1991-01-01,4.1,3985206
531,1991-01-01,,15428775
765,1991-01-01,,57282382
939,1991-01-01,0.9,30576306
170,1991-01-01,1.8,10315112
809,1991-01-01,,49251654
313,1991-01-01,2.2,58384674
721,1991-01-01,-1.7,3080831
476,1991-01-01,-0.1,59885057
879,1991-01-01,3.5,78755218
758,1991-01-01,,64100421
655,1991-01-01,3.1,7577402
372,1991-01-01,9.7,63171500
39,1991-01-01,5.8,54218556
916,1991-01-01,,95082108
698,1991-01-01,6.3,54064197
902,1991-01-01,-0.7,39900920
515,1991-01-01,,97595539
507,1992-01-01,,88466734
101,1992-01-01,-7.2,33791314
581,1992-01-01,1.6,69873062
283,1992-01-01,,5892424
383,1992-01-01,11.4,84145927
492,1992-01-01,1.2,81801560
214,1992-01-01,10.3,25426021
944,1992-01-01,,80560406
686,1992-01-01,5.9,90452541
145,1992-01-01,2.6,20560328
907,1992-01-01,2.1,8220049
736,1992-01-01,,76220858
201,1992-01-01,-3.8,70083219
768,1992-01-01,7.1,86898080
286,1992-01-01,5.0,85511984
377,1992-01-01,-5.7,76898047
4,1992-01-01,-9.6,6361900
587,1992-01-01,1.5,71578930
360,1992-01-01,12.0,97957390
473,1992-01-01,3.0,88595042
259,1992-01-01,2.1,4053751
694,1992-01-01,1.6,87749401
263,1992-01-01,,64879567
713,1992-01-01,-0.2,96081803
108,1992-01-01,-0.5,84398603
5,1992-01-01,4.8,70900693
574,1992-01-01,-8.4,80278245
467,1992-01-01,0.2,53021696
312,1992-01-01,1.0,57643641
549,1992-01-01,3.0,72282422
366,1992-01-01,7.1,59805280
239,1992-01-01,-3.1,52830773
443,1992-01-01,0.9,23013392
560,1992-01-01,-4.9,82422592
689,1992-01-01,2.4,47875248
367,1992-01-01,11.2,18938828
441,1992-01-01,14.3,9991475
181,1992-01-01,4.4,41161672
640,1992-01-01,7.4,45387969
135,1992-01-01,-10.5,71792468
366,1992-01-01,4.2,59805280
169,1992-01-01,9.2,74759091
815,1992-01-01,,15024232
966,1992-01-01,9.4,79476360
172,1992-01-01,,9318686
79,1992-01-01,-0.3,10652375
604,1992-01-01,2.0,37854619
175,1992-01-01,0.6,83684836
683,1992-01-01,2.0,33288671
848,1992-01-01,11.2,93586470
852,1992-01-01,3.6,8966224
646,1992-01-01,0.3,14679614
531,1992-01-01,7.0,15428775
217,1992-01-01,33.0,15068116
641,1992-01-01,,71050252
426,1992-01-01,,65445761
625,1992-01-01,3.2,5544914
19,1992-01-01,-8.9,6574532
208,1992-01-01,6.1,6092745
68,1992-01-01,-3.3,86772443
52,1992-01-01,1.5,76244680
157,1992-01-01,-3.1,79102343
469,1992-01-01,1.8,79010487
183,1992-01-01,-44.9,17611223
708,1992-01-01,1.9,67210726
858,1992-01-01,4.5,16247707
195,1992-01-01,0.7,87250446
145,1992-01-01,-0.8,20560328
294,1992-01-01,4.6,93049851
932,1992-01-01,3.3,70052031
72,1992-01-01,3.1,65527069
517,1992-01-01,7.8,46046806
500,1992-01-01,-2.3,25876123
84,1992-01-01,6.1,43139873
767,1992-01-01,6.2,8880454
837,1992-01-01,-3.1,86054092
997,1992-01-01,-3.4,96103666
346,1992-01-01,5.5,19145025
312,1992-01-01,6.5,57643641
472,1992-01-01,3.3,37521730
902,1992-01-01,,39900920
824,1992-01-01,3.6,88902669
665,1992-01-01,7.2,1481878
91,1992-01-01,0.7,96746132
831,1992-01-01,2.8,73592048
894,1992-01-01,0.8,59501566
480,1992-01-01,16.9,25678534
485,1992-01-01,,67900430
567,1992-01-01,-1.1,13424445
484,1992-01-01,1.3,8909947
24,1992-01-01,6.2,64218719
499,1992-01-01,,91126019
392,1992-01-01,82.8,4832143
743,1992-01-01,,62804304
140,1992-01-01,7.0,1367353
751,1992-01-01,,91851388
41,1992-01-01,4.5,34187516
646,1992-01-01,6.1,14679614
360,1992-01-01,,97957390
822,1992-01-01,-4.5,36520093
218,1992-01-01,,59043983
235,1992-01-01,1.8,4448030
723,1992-01-01,,41888806
742,1992-01-01,1.2,8164667
715,1992-01-01,-7.3,14715080
186,1992-01-01,8.9,18355348
892,1992-01-01,6.5,67199473
125,1992-01-01,-1.6,15398877
338,1992-01-01,8.1,40243223
841,1992-01-01,,20377248
529,1992-01-01,1.8,28812437
526,1992-01-01,6.5,99931138
92,1992-01-01,3.6,77356048
909,1992-01-01,,72783508
18,1992-01-01,-29.7,56085795
871,1992-01-01,-9.3,81170260
273,1992-01-01,,38766189
515,1992-01-01,-2.9,97595539
859,1992-01-01,-6.1,4930958
359,1992-01-01,,78845516
135,1992-01-01,9.3,71792468
101,1992-01-01,,33791314
768,1992-01-01,4.1,86898080
790,1992-01-01,1.6,80827534
774,1992-01-01,0.7,6470595
211,1992-01-01,0.4,75229044
859,1992-01-01,2.0,4930958
555,1992-01-01,2.2,20929225
680,1992-01-01,,29582630
16,1992-01-01,3.6,41938095
427,1992-01-01,8.5,15671395
282,1992-01-01,7.6,93837253
356,1992-01-01,,71761777
900,1992-01-01,8.2,23044717
205,1992-01-01,13.8,18531689
644,1992-01-01,1.7,63043804
61,1992-01-01,-0.5,20435857
256,1992-01-01,0.4,94018219
616,1992-01-01,2.0,33991446
775,1992-01-01,3.1,79084240
913,1992-01-01,4.6,28657411
587,1992-01-01,10.4,71578930
465,1992-01-01,-8.8,69147221
982,1992-01-01,-14.5,97967226
883,1992-01-01,6.6,66719615
948,1992-01-01,3.1,34145243
351,1992-01-01,8.0,32914211
43,1992-01-01,7.1,71836555
524,1992-01-01,4.1,71286120
298,1992-01-01,,48636552
257,1992-01-01,4.0,12951241
24,1992-01-01,1.2,64218719
738,1992-01-01,,18311676
763,1992-01-01,7.2,93382838
340,1992-01-01,-9.6,72545627
39,1992-01-01,6.6,54218556
334,1992-01-01,,45114489
135,1992-01-01,,71792468
558,1992-01-01,12.7,70078248
983,1992-01-01,,60689257
467,1992-01-01,-2.1,53021696
71,1992-01-01,,90101268
839,1992-01-01,0.9,71448315
492,1992-01-01,-3.1,81801560
162,1992-01-01,5.5,54790051
340,1992-01-01,3.9,72545627
43,1992-01-01,-0.9,71836555
389,1992-01-01,-0.1,33478187
643,1992-01-01,13.2,79648704
568,1992-01-01,0.7,64731112
720,1992-01-01,8.3,9348887
372,1992-01-01,,63171500
269,1992-01-01,0.6,61338997
663,1992-01-01,9.2,59404558
956,1992-01-01,,2608017
203,1992-01-01,-3.2,17739986
607,1992-01-01,-3.8,76135334
98,1992-01-01,10.1,46305738
850,1992-01-01,8.0,3985206
531,1992-01-01,,15428775
765,1992-01-01,,57282382
939,1992-01-01,6.0,30576306
170,1992-01-01,5.9,10315112
809,1992-01-01,-9.9,49251654
313,1992-01-01,3.1,58384674
721,1992-01-01,0.0,3080831
476,1992-01-01,3.5,59885057
879,1992-01-01,7.9,78755218
758,1992-01-01,-11.1,64100421
655,1992-01-01,2.6,7577402
372,1992-01-01,6.1,63171500
39,1992-01-01,8.7,54218556
916,1992-01-01,,95082108
698,1992-01-01,8.2,54064197
902,1992-01-01,2.1,39900920
515,1992-01-01,,97595539
507,1993-01-01,,88466734
101,1993-01-01,9.6,33791314
581,1993-01-01,-2.1,69873062
283,1993-01-01,,5892424
383,1993-01-01,11.0,84145927
492,1993-01-01,5.3,81801560
214,1993-01-01,6.3,25426021
944,1993-01-01,-14.1,80560406
686,1993-01-01,7.3,90452541
145,1993-01-01,3.9,20560328
907,1993-01-01,0.5,8220049
736,1993-01-01,-23.1,76220858
201,1993-01-01,0.3,70083219
768,1993-01-01,7.6,86898080
286,1993-01-01,4.6,85511984
377,1993-01-01,0.8,76898047
4,1993-01-01,-7.6,6361900
587,1993-01-01,-1.0,71578930
360,1993-01-01,6.3,97957390
473,1993-01-01,5.8,88595042
259,1993-01-01,3.2,4053751
694,1993-01-01,4.3,87749401
263,1993-01-01,,64879567
713,1993-01-01,4.0,96081803
108,1993-01-01,4.7,84398603
5,1993-01-01,0.3,70900693
574,1993-01-01,-11.6,80278245
467,1993-01-01,3.5,53021696
312,1993-01-01,-6.2,57643641
549,1993-01-01,7.3,72282422
366,1993-01-01,4.0,59805280
239,1993-01-01,-3.2,52830773
443,1993-01-01,2.7,23013392
560,1993-01-01,-1.2,82422592
689,1993-01-01,-2.1,47875248
367,1993-01-01,6.6,18938828
441,1993-01-01,13.9,9991475
181,1993-01-01,5.7,41161672
640,1993-01-01,2.5,45387969
135,1993-01-01,-13.5,71792468
366,1993-01-01,1.3,59805280
169,1993-01-01,7.1,74759091
815,1993-01-01,-8.0,15024232
966,1993-01-01,0.7,79476360
172,1993-01-01,,9318686
79,1993-01-01,-0.2,10652375
604,1993-01-01,0.0,37854619
175,1993-01-01,-6.8,83684836
683,1993-01-01,2.2,33288671
848,1993-01-01,7.4,93586470
852,1993-01-01,2.0,8966224
646,1993-01-01,2.9,14679614
531,1993-01-01,5.8,15428775
217,1993-01-01,10.5,15068116
641,1993-01-01,12.9,71050252
426,1993-01-01,,65445761
625,1993-01-01,3.1,5544914
19,1993-01-01,13.4,6574532
208,1993-01-01,2.6,6092745
68,1993-01-01,-0.7,86772443
52,1993-01-01,-0.7,76244680
157,1993-01-01,3.9,79102343
469,1993-01-01,3.8,79010487
183,1993-01-01,-29.3,17611223
708,1993-01-01,-1.0,67210726
858,1993-01-01,4.8,16247707
195,1993-01-01,-1.6,87250446
145,1993-01-01,-2.0,20560328
294,1993-01-01,3.4,93049851
932,1993-01-01,5.0,70052031
72,1993-01-01,2.3,65527069
517,1993-01-01,8.2,46046806
500,1993-01-01,-4.9,25876123
84,1993-01-01,6.5,43139873
767,1993-01-01,6.2,8880454
837,1993-01-01,-0.6,86054092
997,1993-01-01,1.3,96103666
346,1993-01-01,4.8,19145025
312,1993-01-01,8.0,57643641
472,1993-01-01,-1.5,37521730
902,1993-01-01,,39900920
824,1993-01-01,2.3,88902669
665,1993-01-01,3.8,1481878
91,1993-01-01,-0.8,96746132
831,1993-01-01,2.2,73592048
894,1993-01-01,-0.5,59501566
480,1993-01-01,4.4,25678534
485,1993-01-01,-9.2,67900430
567,1993-01-01,-0.1,13424445
484,1993-01-01,1.0,8909947
24,1993-01-01,6.9,64218719
499,1993-01-01,,91126019
392,1993-01-01,35.1,4832143
743,1993-01-01,-13.0,62804304
140,1993-01-01,5.9,1367353
751,1993-01-01,-11.4,91851388
41,1993-01-01,7.0,34187516
646,1993-01-01,4.0,14679614
360,1993-01-01,,97957390
822,1993-01-01,-5.5,36520093
218,1993-01-01,,59043983
235,1993-01-01,4.2,4448030
723,1993-01-01,,41888806
742,1993-01-01,2.1,8164667
715,1993-01-01,9.7,14715080
186,1993-01-01,9.9,18355348
892,1993-01-01,5.4,67199473
125,1993-01-01,3.6,15398877
338,1993-01-01,3.9,40243223
841,1993-01-01,,20377248
529,1993-01-01,5.9,28812437
526,1993-01-01,5.1,99931138
92,1993-01-01,2.9,77356048
909,1993-01-01,,72783508
18,1993-01-01,-1.2,56085795
871,1993-01-01,-3.2,81170260
273,1993-01-01,,38766189
515,1993-01-01,-1.0,97595539
859,1993-01-01,10.6,4930958
359,1993-01-01,,78845516
135,1993-01-01,-1.6,71792468
101,1993-01-01,,33791314
768,1993-01-01,3.8,86898080
790,1993-01-01,1.3,80827534
774,1993-01-01,5.2,6470595
211,1993-01-01,-0.4,75229044
859,1993-01-01,0.3,4930958
555,1993-01-01,1.6,20929225
680,1993-01-01,-7.5,29582630
16,1993-01-01,2.8,41938095
427,1993-01-01,6.1,15671395
282,1993-01-01,2.1,93837253
356,1993-01-01,,71761777
900,1993-01-01,5.5,23044717
205,1993-01-01,13.3,18531689
644,1993-01-01,4.9,63043804
61,1993-01-01,5.2,20435857
256,1993-01-01,2.2,94018219
616,1993-01-01,4.3,33991446
775,1993-01-01,-0.7,79084240
913,1993-01-01,4.6,28657411
587,1993-01-01,-0.9,71578930
465,1993-01-01,1.5,69147221
982,1993-01-01,-8.7,97967226
883,1993-01-01,-10.4,66719615
948,1993-01-01,5.4,34145243
351,1993-01-01,0.6,32914211
43,1993-01-01,3.6,71836555
524,1993-01-01,1.7,71286120
298,1993-01-01,,48636552
257,1993-01-01,-1.4,12951241
24,1993-01-01,1.3,64218719
